20.0, 3.33620855430226, 2.7039613031626506, 5, 3, 7, 5, 1, 1, 1, 0, 0
21.0, 2.8845825137004764, 2.7039613031626506, 8, 4, 8, 4, 1, 1, 1, 0, 10
22.0, 2.8097276510737457, 2.7039613031626506, 8, 5, 9, 3, 1, 2, 1, 0, 0
23.0, 3.0307267630902874, 2.7039613031626506, 5, 3, 7, 5, 1, 1, 1, 0, 12
24.0, 2.9348502444523192, 2.7039613031626506, 6, 6, 8, 4, 1, 1, 1, 0, 0
25.0, 2.948516357675088, 2.7039613031626506, 6, 3, 8, 4, 1, 2, 1, 0, 11
26.0, 3.100455707302596, 2.7039613031626506, 6, 3, 7, 5, 2, 1, 1, 0, 0
12.0, 2.4508435406392106, 3.6130089400009, 4, 3, 2, 2, 0, 0, 0, 0, 0
13.0, 2.3043900692048647, 3.6130089400009, 3, 6, 2, 2, 0, 0, 0, 0, 0
14.0, 2.7543068844408967, 3.6130089400009, 2, 3, 2, 2, 0, 0, 0, 0, 0
15.0, 2.07291433887156, 3.6130089400009, 3, 6, 2, 2, 0, 0, 0, 0, 5
16.0, 2.2013283177161327, 3.6130089400009, 3, 2, 2, 2, 2, 0, 0, 0, 16
17.0, 2.4393228852442643, 3.6130089400009, 2, 4, 2, 2, 0, 0, 0, 0, 2
18.0, 2.8294663134922375, 3.6130089400009, 2, 3, 3, 1, 0, 0, 0, 0, 2
28.0, 2.7433004527943674, 2.9248949943418574, 20, 1, 12, 5, 6, 1, 3, 2, -8
29.0, 2.5633529698125175, 2.9248949943418574, 22, 3, 13, 4, 6, 1, 3, 2, -10
30.0, 2.6994997339199256, 2.9248949943418574, 20, 1, 12, 5, 6, 1, 3, 2, -11
31.0, 2.5894056481125762, 2.9248949943418574, 21, 2, 12, 5, 6, 1, 3, 2, -10
32.0, 2.6417601776522996, 2.9248949943418574, 23, 1, 13, 4, 6, 1, 4, 1, -10
33.0, 2.8132329858853873, 2.9248949943418574, 20, 1, 12, 5, 6, 1, 3, 2, -10
21.0, 2.778779572893051, 3.0792912052196475, 5, 7, 9, 4, 3, 1, 3, 0, 11
22.0, 2.594022112946716, 3.0792912052196475, 7, 7, 10, 3, 4, 2, 3, 0, 12
23.0, 2.8654916245425377, 3.0792912052196475, 6, 8, 9, 4, 3, 1, 3, 0, 11
24.0, 2.6030582545687655, 3.0792912052196475, 8, 9, 10, 3, 3, 2, 3, 0, 11
25.0, 2.8276495146348464, 3.0792912052196475, 7, 7, 9, 4, 3, 1, 3, 0, 12
26.0, 2.9382532992367563, 3.0792912052196475, 5, 7, 9, 4, 3, 1, 3, 0, 11
34.0, 3.1613748890231355, 3.3693789338012756, 19, 5, 20, 3, 3, 1, 3, 1, -8
35.0, 3.0517880224887497, 3.251476945310238, 23, 6, 19, 2, 5, 2, 3, 1, -8
36.0, 3.2876415344012795, 3.251476945310238, 18, 6, 18, 3, 3, 1, 3, 1, -8
37.0, 3.2031376562993428, 3.251476945310238, 21, 7, 18, 3, 5, 1, 3, 1, -8
38.0, 3.277912656777283, 3.251476945310238, 18, 6, 18, 3, 3, 2, 3, 1, -8
7.0, 3.0410352085392205, 1.74535599249993, 0, 2, 0, 1, 0, 0, 0, 0, -5
8.0, 2.783266141359856, 1.74535599249993, 0, 2, 0, 1, 0, 0, 0, 0, -5
9.0, 2.5598622671862414, 1.74535599249993, 0, 1, 0, 1, 0, 0, 0, 0, -5
10.0, 2.7298230734924225, 1.74535599249993, 1, 2, 1, 0, 0, 0, 0, 0, 3
11.0, 2.76587359676954, 1.74535599249993, 1, 1, 0, 1, 0, 1, 0, 0, 3
12.0, 2.7562198646651255, 1.74535599249993, 2, 2, 0, 1, 0, 0, 0, 0, -8
13.0, 3.226528933852908, 1.74535599249993, 0, 1, 0, 1, 0, 0, 0, 0, -6
18.0, 2.500127198782897, 3.64684278979747, 9, 5, 8, 3, 5, 0, 1, 0, -10
19.0, 2.2349242187845566, 3.64684278979747, 10, 6, 7, 4, 5, 0, 1, 0, -10
20.0, 1.9048030562392637, 3.64684278979747, 13, 6, 7, 4, 7, 1, 1, 0, 8
21.0, 1.9946938333920354, 3.64684278979747, 11, 5, 8, 3, 5, 2, 1, 0, 8
22.0, 2.152861572789285, 3.64684278979747, 10, 5, 8, 3, 5, 1, 1, 0, 3
23.0, 2.304187225399245, 3.64684278979747, 9, 5, 7, 4, 5, 0, 1, 0, -10
24.0, 2.5197350977585056, 3.64684278979747, 9, 5, 7, 4, 5, 0, 1, 0, -10
25.0, 2.7708845051603834, 3.2440820596699034, 11, 6, 14, 6, 7, 1, 1, 0, 10
26.0, 2.569629073440102, 3.2440820596699034, 11, 5, 15, 5, 6, 4, 0, 1, 10
27.0, 2.8577494564531296, 3.2440820596699034, 8, 7, 13, 7, 5, 2, 0, 1, -9
28.0, 2.76134367909531, 3.2440820596699034, 11, 5, 14, 6, 5, 2, 0, 1, -9
29.0, 2.955988253072871, 3.2440820596699034, 8, 5, 13, 7, 5, 2, 0, 1, -9
19.0, 2.9341148244570054, 2.342289857370698, 6, 6, 8, 4, 2, 1, 0, 0, 7
20.0, 2.4341579266745486, 2.342289857370698, 8, 8, 9, 3, 2, 2, 0, 0, -12
21.0, 2.7329766862170293, 2.342289857370698, 5, 5, 7, 5, 2, 1, 0, 0, 7
22.0, 2.5693789949151764, 2.342289857370698, 6, 10, 7, 5, 2, 1, 0, 0, 11
23.0, 2.7673444128764553, 2.342289857370698, 6, 4, 7, 5, 3, 0, 0, 0, 13
24.0, 2.9500098846403313, 2.342289857370698, 5, 5, 7, 5, 2, 1, 0, 0, 8
18.0, 2.7346761996946247, 1.9515841083956895, 12, 4, 9, 5, 2, 2, 3, 2, 13
19.0, 3.0297210956765417, 1.9515841083956895, 8, 2, 9, 5, 2, 1, 3, 2, 13
20.0, 2.881661355250935, 1.9515841083956895, 7, 5, 10, 4, 2, 3, 4, 1, -13
21.0, 2.80778422316876, 1.9515841083956895, 7, 3, 11, 3, 1, 2, 3, 2, -13
22.0, 2.9469548696614143, 1.9515841083956895, 7, 4, 10, 4, 1, 2, 4, 1, -13
23.0, 3.114971421164506, 1.9515841083956895, 7, 4, 9, 5, 1, 2, 3, 2, -13
24.0, 3.339165880111074, 1.9515841083956895, 8, 3, 9, 5, 1, 2, 3, 2, -13
31.0, 3.1428592088441594, 3.0222374645356833, 17, 6, 14, 5, 5, 1, 4, 0, 8
32.0, 3.3050677400566806, 3.0222374645356833, 16, 10, 12, 7, 4, 0, 4, 0, 6
33.0, 3.331165525047363, 3.0222374645356833, 15, 6, 12, 7, 4, 1, 4, 0, 1
34.0, 3.4004145439549287, 3.0222374645356833, 14, 6, 12, 7, 4, 0, 4, 0, 0
11.0, 2.0311127296045135, 1.9061772596780044, 4, 4, 3, 3, 1, 1, 1, 1, -3
12.0, 2.3528077282206956, 1.9061772596780044, 2, 5, 3, 3, 0, 1, 1, 1, 0
13.0, 2.3905642581410915, 1.9061772596780044, 1, 6, 3, 3, 0, 1, 1, 1, 0
14.0, 2.1925015950025935, 1.9061772596780044, 2, 5, 3, 3, 0, 1, 1, 1, 0
15.0, 2.469545477773946, 1.9061772596780044, 1, 4, 3, 3, 0, 1, 1, 1, 0
16.0, 2.7692329063771317, 1.9061772596780044, 1, 4, 3, 3, 0, 1, 1, 1, 0
17.0, 3.080796270534199, 1.9061772596780044, 1, 4, 3, 3, 0, 1, 1, 1, -1
16.0, 2.418064735018827, 2.9177278269305313, 7, 5, 6, 1, 1, 0, 0, 0, -1
17.0, 2.222371588838534, 2.9177278269305313, 7, 7, 5, 2, 0, 1, 0, 0, 0
18.0, 2.494022996203148, 2.9177278269305313, 5, 6, 6, 1, 0, 0, 0, 0, -2
19.0, 1.9349206182120677, 2.9177278269305313, 7, 7, 5, 2, 2, 1, 0, 0, 14
20.0, 2.267048828703673, 2.9177278269305313, 5, 6, 5, 2, 1, 1, 0, 0, 13
21.0, 2.223102052002187, 2.9177278269305313, 8, 6, 5, 2, 1, 0, 0, 0, 6
22.0, 2.371425087469583, 2.9177278269305313, 6, 6, 5, 2, 0, 0, 0, 0, -2
23.0, 3.230905168478631, 2.9217098562039894, 11, 4, 12, 2, 0, 1, 3, 0, -2
24.0, 3.194502546654055, 2.9217098562039894, 10, 3, 14, 0, 1, 1, 3, 0, 10
25.0, 3.1948660654508876, 2.9217098562039894, 11, 4, 12, 2, 1, 2, 3, 0, 9
26.0, 3.2646408865928076, 2.9217098562039894, 12, 3, 12, 2, 2, 1, 3, 0, -8
27.0, 3.43481301646797, 2.9217098562039894, 10, 3, 12, 2, 1, 1, 3, 0, -8
17.0, 3.1566841290333603, 2.8072799912964337, 7, 1, 5, 4, 0, 0, 0, 2, -13
18.0, 2.609939292755636, 2.8072799912964337, 11, 2, 5, 4, 0, 1, 0, 2, -13
19.0, 2.748782033957691, 2.8072799912964337, 7, 3, 6, 3, 0, 0, 1, 1, 0
20.0, 2.807010671503687, 2.8072799912964337, 8, 2, 5, 4, 0, 0, 0, 2, -13
21.0, 2.764659251447913, 2.8072799912964337, 10, 3, 6, 3, 0, 0, 0, 2, -13
22.0, 2.9707960896187937, 2.8072799912964337, 8, 2, 5, 4, 0, 0, 0, 2, -13
23.0, 3.162542708356126, 2.8072799912964337, 7, 2, 5, 4, 0, 0, 0, 2, -13
12.0, 2.4109123894285056, 2.21914976409958, 4, 5, 4, 4, 1, 1, 0, 0, -14
13.0, 2.724136382261089, 2.21914976409958, 2, 3, 4, 4, 1, 1, 0, 0, -14
14.0, 2.2817962658668787, 2.21914976409958, 2, 7, 4, 4, 1, 1, 0, 0, -12
15.0, 2.43192532601386, 2.21914976409958, 3, 2, 5, 3, 2, 0, 0, 0, 16
16.0, 2.6988517868893367, 2.21914976409958, 3, 4, 5, 3, 1, 1, 0, 0, -14
17.0, 3.0640075549950727, 2.21914976409958, 3, 4, 4, 4, 1, 1, 0, 0, -14
18.0, 3.1832981519369663, 2.21914976409958, 2, 3, 4, 4, 1, 1, 0, 0, 1
16.0, 2.7699536934512357, 2.4169742009433306, 3, 4, 8, 5, 0, 0, 1, 2, -13
17.0, 2.4147055610767167, 2.4169742009433306, 7, 4, 7, 6, 1, 0, 1, 2, -13
18.0, 2.4993299645754385, 2.4169742009433306, 3, 4, 7, 6, 1, 1, 1, 2, -13
19.0, 2.6741919342177516, 2.4169742009433306, 3, 6, 8, 5, 0, 0, 2, 1, -5
20.0, 2.714048926699641, 2.4169742009433306, 4, 5, 7, 6, 0, 0, 1, 2, -13
21.0, 2.5401339939444134, 2.4169742009433306, 5, 3, 7, 6, 2, 0, 1, 2, -13
22.0, 2.757724732351813, 2.4169742009433306, 3, 4, 7, 6, 0, 0, 1, 2, -13
22.0, 2.7850957462222135, 3.2598891507232084, 11, 5, 5, 3, 3, 2, 2, 0, 11
23.0, 2.9039762469346857, 3.2598891507232084, 9, 7, 5, 3, 2, 3, 2, 0, -11
24.0, 2.9109399908583864, 3.2598891507232084, 8, 8, 4, 4, 2, 3, 2, 0, -11
25.0, 2.8386731375437546, 3.2598891507232084, 8, 6, 4, 4, 3, 4, 2, 0, -11
26.0, 2.8267338086739566, 3.2598891507232084, 11, 5, 5, 3, 3, 2, 2, 0, 11
27.0, 2.9719636259827897, 3.2598891507232084, 8, 7, 4, 4, 2, 3, 2, 0, -11
8.0, 2.1666666666666665, 1.5500938466242948, 1, 1, 0, 3, 1, 1, 0, 0, -5
9.0, 1.6666666666666667, 1.5500938466242948, 1, 1, 0, 3, 1, 1, 0, 0, 18
10.0, 1.4417135899788143, 1.5500938466242948, 1, 3, 1, 2, 1, 1, 0, 0, 2
11.0, 1.74535599249993, 1.5500938466242948, 1, 1, 1, 2, 1, 1, 0, 0, 2
12.0, 1.8440825170409967, 1.5500938466242948, 1, 1, 0, 3, 1, 1, 0, 0, -2
13.0, 1.8020932000068777, 1.5500938466242948, 2, 1, 1, 2, 1, 1, 0, 0, -2
14.0, 2.1666666666666665, 1.5500938466242948, 1, 1, 0, 3, 1, 1, 0, 0, -6
13.0, 1.9018223894773418, 1.9398169570054737, 5, 1, 5, 5, 2, 0, 0, 1, 16
14.0, 1.7891462757994219, 1.9398169570054737, 5, 3, 5, 5, 1, 1, 0, 1, -15
15.0, 1.9398169570054737, 1.9398169570054737, 5, 3, 6, 4, 1, 1, 0, 1, -15
16.0, 1.9812449036834014, 1.9398169570054737, 5, 3, 5, 5, 1, 1, 0, 1, -15
17.0, 2.1346157756664526, 1.9398169570054737, 4, 2, 7, 3, 1, 1, 1, 0, 2
18.0, 2.091883354013956, 1.9398169570054737, 4, 2, 5, 5, 1, 1, 0, 1, -15
19.0, 2.411402978160901, 1.9398169570054737, 4, 2, 5, 5, 1, 1, 0, 1, -15
23.0, 2.62791245620152, 2.928269660734835, 10, 3, 12, 6, 4, 1, 1, 1, -13
24.0, 2.6883731347927164, 2.928269660734835, 8, 6, 12, 6, 3, 1, 2, 0, -13
25.0, 2.706186675604285, 2.928269660734835, 7, 3, 12, 6, 3, 1, 1, 1, -10
26.0, 2.574452799375463, 2.928269660734835, 10, 5, 12, 6, 4, 3, 1, 1, -13
27.0, 2.7066144317089194, 2.928269660734835, 8, 4, 11, 7, 3, 1, 1, 1, -13
28.0, 2.8872885782912694, 2.928269660734835, 7, 4, 11, 7, 3, 1, 1, 1, -13
15.0, 2.766534659300195, 2.750599550551619, 4, 3, 4, 0, 1, 2, 3, 0, 12
16.0, 2.3256210569353053, 2.750599550551619, 4, 4, 3, 1, 1, 2, 2, 1, -14
17.0, 2.1175987322589784, 2.750599550551619, 5, 4, 3, 1, 1, 3, 2, 1, 15
18.0, 2.532903306578833, 2.750599550551619, 4, 3, 3, 1, 1, 2, 2, 1, -14
19.0, 2.0547102366778067, 2.750599550551619, 8, 7, 3, 1, 1, 2, 2, 1, -14
20.0, 2.1714898136855445, 2.750599550551619, 7, 3, 3, 1, 1, 3, 2, 1, -14
21.0, 2.3284275746680585, 2.750599550551619, 5, 4, 3, 1, 1, 2, 2, 1, -14
20.0, 2.7896221378590225, 2.7970035455171023, 8, 3, 5, 4, 2, 0, 0, 1, 12
21.0, 3.024364454824393, 2.7970035455171023, 7, 3, 5, 4, 3, 1, 0, 1, -12
22.0, 2.6986194134043417, 2.7970035455171023, 6, 8, 5, 4, 1, 1, 0, 1, -12
23.0, 2.627520257204854, 2.7970035455171023, 8, 4, 7, 2, 1, 3, 0, 1, -12
24.0, 2.785481416775389, 2.7970035455171023, 7, 5, 6, 3, 1, 1, 1, 0, -12
25.0, 3.012431724945477, 2.7970035455171023, 6, 4, 5, 4, 1, 1, 0, 1, -12
26.0, 3.016175562252966, 2.7970035455171023, 7, 4, 5, 4, 1, 1, 0, 1, -12
20.0, 2.9663576972703045, 2.0454409623167042, 9, 2, 9, 6, 4, 0, 2, 3, 8
21.0, 2.8709569634220595, 2.0454409623167042, 10, 5, 9, 6, 1, 2, 2, 3, 10
22.0, 3.051394184836744, 2.0454409623167042, 10, 3, 9, 6, 1, 0, 2, 3, 7
23.0, 2.8878618323000067, 2.0454409623167042, 9, 3, 9, 6, 1, 1, 2, 3, 11
24.0, 3.096797604692708, 2.0454409623167042, 10, 3, 9, 6, 1, 0, 2, 3, 6
25.0, 3.268148401527215, 2.0454409623167042, 8, 3, 9, 6, 1, 0, 2, 3, 7
16.0, 2.5467769210566202, 2.9363711201857274, 6, 5, 2, 0, 0, 0, 2, 0, -2
17.0, 2.6872122115200767, 2.9363711201857274, 4, 3, 2, 0, 0, 0, 2, 0, 0
18.0, 2.2234094478714814, 2.9363711201857274, 5, 4, 2, 0, 0, 3, 2, 0, 14
19.0, 2.807666051471531, 2.9363711201857274, 4, 3, 2, 0, 0, 0, 2, 0, -2
20.0, 2.303269018496473, 2.9363711201857274, 6, 7, 2, 0, 0, 0, 2, 0, 11
21.0, 2.400581875208956, 2.9363711201857274, 5, 3, 2, 0, 1, 1, 2, 0, 12
22.0, 2.6483522294107815, 2.9363711201857274, 5, 3, 2, 0, 0, 0, 2, 0, 12
13.0, 2.2548685881861945, 2.3043838111092727, 3, 2, 2, 6, 1, 1, 0, 0, 16
14.0, 1.9931212760082884, 2.3043838111092727, 5, 4, 2, 6, 0, 1, 0, 0, 15
15.0, 1.9655070385167486, 2.3043838111092727, 4, 1, 2, 6, 2, 1, 0, 0, 16
16.0, 2.5356087582480598, 2.3043838111092727, 3, 2, 3, 5, 0, 1, 0, 0, 15
17.0, 2.5903314206057515, 2.3043838111092727, 3, 2, 3, 5, 0, 1, 0, 0, 15
18.0, 2.7934863197488355, 2.3043838111092727, 3, 2, 2, 6, 0, 1, 0, 0, 15
19.0, 3.1229955139908574, 2.3043838111092727, 3, 2, 2, 6, 0, 1, 0, 0, 15
29.0, 2.707064217178882, 2.5245973282037224, 18, 8, 19, 3, 4, 5, 5, 1, -13
30.0, 2.7680264863653226, 2.5245973282037224, 18, 8, 19, 3, 5, 4, 5, 1, -13
31.0, 2.7449392845613145, 2.5694409629582196, 16, 9, 18, 3, 4, 5, 3, 0, -13
32.0, 2.672513842428473, 2.5694409629582196, 14, 11, 18, 3, 5, 5, 3, 0, -5
33.0, 2.8736010982133413, 2.5694409629582196, 12, 7, 19, 2, 4, 5, 3, 0, -13
34.0, 2.998127814483248, 2.5694409629582196, 12, 7, 18, 3, 4, 5, 3, 0, -13
6.0, 3.3333333333333335, 1.74535599249993, 0, 0, 0, 1, 0, 0, 0, 0, -2
7.0, 2.6666666666666665, 1.74535599249993, 0, 2, 0, 1, 0, 0, 0, 0, -2
8.0, 2.3874258867227933, 1.74535599249993, 0, 1, 0, 1, 0, 0, 0, 0, -2
9.0, 2.0, 1.74535599249993, 1, 1, 0, 1, 0, 0, 0, 0, -4
10.0, 2.6881650340819934, 1.74535599249993, 0, 0, 1, 0, 0, 0, 0, 0, 2
11.0, 2.3874258867227933, 1.74535599249993, 0, 1, 0, 1, 0, 0, 0, 0, -2
12.0, 2.8457730626635853, 1.74535599249993, 0, 0, 0, 1, 0, 0, 0, 0, -4
24.0, 2.9302468153268264, 3.392903673212324, 11, 6, 7, 1, 2, 1, 2, 0, -10
25.0, 2.7818602120466993, 3.392903673212324, 12, 10, 7, 1, 1, 3, 2, 0, -6
26.0, 2.6515818284507144, 3.392903673212324, 13, 9, 8, 0, 1, 5, 2, 0, -11
27.0, 2.7887434993163542, 3.392903673212324, 12, 9, 7, 1, 1, 2, 2, 0, -6
28.0, 2.9323006762701382, 3.392903673212324, 11, 7, 7, 1, 1, 2, 2, 0, 2
18.0, 3.1499558988336442, 2.599433522149071, 4, 4, 8, 3, 0, 0, 2, 0, 2
19.0, 3.290745988932258, 2.599433522149071, 3, 1, 7, 4, 2, 0, 2, 0, -11
20.0, 2.9857050973854524, 2.599433522149071, 5, 3, 7, 4, 0, 0, 2, 0, 2
21.0, 3.277143030870841, 2.599433522149071, 4, 2, 7, 4, 0, 0, 2, 0, -11
22.0, 3.071838875039152, 2.599433522149071, 5, 4, 7, 4, 0, 0, 2, 0, -11
23.0, 3.2001782723967347, 2.599433522149071, 3, 3, 7, 4, 0, 0, 2, 0, -11
24.0, 3.455313088177086, 2.599433522149071, 2, 3, 7, 4, 0, 0, 2, 0, -11
6.0, 3.7378639772935647, 1.1380711874576983, 0, 0, 4, 0, 0, 0, 0, 0, -2
7.0, 2.8457730626635853, 1.1380711874576983, 0, 1, 3, 1, 0, 0, 0, 0, 0
8.0, 2.3874258867227933, 1.1380711874576983, 0, 1, 3, 1, 0, 0, 0, 0, 3
9.0, 2.0, 1.1380711874576983, 1, 1, 3, 1, 0, 0, 0, 0, 2
10.0, 2.0, 1.1380711874576983, 1, 1, 3, 1, 0, 0, 0, 0, 3
11.0, 2.3874258867227933, 1.1380711874576983, 0, 1, 3, 1, 0, 0, 0, 0, 2
12.0, 2.6666666666666665, 1.1380711874576983, 0, 1, 3, 1, 0, 0, 0, 0, -1
16.0, 2.395618534126006, 2.680328957251444, 4, 4, 6, 2, 2, 1, 2, 0, 5
17.0, 2.1030707586584736, 2.680328957251444, 9, 5, 6, 2, 4, 0, 2, 0, 3
18.0, 2.4781134732271206, 2.680328957251444, 4, 4, 6, 2, 1, 0, 2, 0, 0
19.0, 2.3209878826247077, 2.680328957251444, 5, 7, 6, 2, 1, 0, 2, 0, 5
20.0, 2.3368784159111944, 2.680328957251444, 4, 4, 6, 2, 1, 2, 2, 0, 0
21.0, 2.548139690870528, 2.680328957251444, 4, 4, 8, 0, 1, 0, 2, 0, 5
22.0, 2.780468058013072, 2.680328957251444, 4, 4, 6, 2, 1, 0, 2, 0, -13
9.0, 3.114287981146712, 1.1380711874576985, 1, 1, 5, 3, 0, 0, 0, 0, -2
10.0, 2.7189592013272263, 1.1380711874576985, 1, 1, 5, 3, 0, 0, 0, 0, 2
11.0, 2.0663909396113613, 1.1380711874576985, 1, 2, 5, 3, 0, 0, 0, 0, 0
12.0, 1.6666666666666667, 1.1380711874576985, 2, 0, 4, 4, 2, 0, 0, 0, 18
13.0, 1.7750469233121475, 1.1380711874576985, 1, 3, 4, 4, 0, 0, 0, 0, 4
14.0, 1.9294152037569123, 1.1380711874576985, 2, 2, 4, 4, 0, 0, 0, 0, 4
15.0, 2.1666666666666665, 1.1380711874576985, 1, 1, 4, 4, 0, 1, 0, 0, -3
9.0, 2.7289280198918204, 1.4417135899788143, 1, 2, 0, 4, 0, 0, 0, 2, -6
10.0, 2.467004637770997, 1.4417135899788143, 3, 1, 0, 4, 0, 0, 0, 2, -17
11.0, 2.473454147995595, 1.4417135899788143, 1, 3, 1, 3, 0, 0, 0, 2, -6
12.0, 2.724653760025144, 1.4417135899788143, 2, 2, 0, 4, 0, 0, 0, 2, -6
13.0, 2.5549823185463145, 1.4417135899788143, 1, 3, 1, 3, 0, 0, 0, 2, -6
14.0, 2.667004637770997, 1.4417135899788143, 2, 0, 0, 4, 2, 0, 0, 2, -17
15.0, 3.0447170528427767, 1.4417135899788143, 1, 1, 0, 4, 0, 0, 0, 2, -5
20.0, 2.569849139719593, 2.9925458996820447, 13, 5, 8, 2, 2, 1, 1, 0, 9
21.0, 2.4024992179780096, 2.9925458996820447, 13, 7, 7, 3, 2, 1, 0, 1, -11
22.0, 2.4247214402002317, 2.9925458996820447, 10, 6, 7, 3, 3, 2, 0, 1, -11
23.0, 2.502765798429021, 2.9925458996820447, 10, 4, 8, 2, 3, 1, 0, 1, 12
24.0, 2.5381443050563597, 2.9925458996820447, 13, 4, 7, 3, 4, 1, 0, 1, -11
25.0, 2.7681287770435645, 2.9925458996820447, 10, 4, 7, 3, 2, 1, 0, 1, -11
8.0, 2.9393897835972567, 1.8440825170409967, 2, 2, 1, 1, 0, 0, 1, 1, -17
9.0, 2.77272311693059, 1.8440825170409967, 1, 3, 1, 1, 0, 0, 1, 1, -17
10.0, 2.730733799896471, 1.8440825170409967, 2, 0, 2, 0, 2, 0, 2, 0, -17
11.0, 2.936745129479769, 1.8440825170409967, 1, 1, 1, 1, 0, 0, 1, 1, -17
12.0, 3.084584737499414, 1.8440825170409967, 2, 2, 1, 1, 0, 0, 1, 1, -17
13.0, 3.842179505675958, 1.8440825170409967, 1, 1, 1, 1, 0, 0, 1, 1, -17
14.0, 3.77272311693059, 1.8440825170409967, 1, 2, 1, 1, 0, 0, 1, 1, -17
29.0, 3.525322264525121, 2.6689890363976696, 18, 2, 22, 4, 5, 1, 5, 1, -8
30.0, 3.413551617817385, 2.6689890363976696, 15, 5, 22, 4, 2, 2, 5, 1, -8
31.0, 3.3552768867187486, 2.6689890363976696, 17, 5, 23, 3, 3, 1, 5, 1, -8
32.0, 3.4494099664069764, 2.6689890363976696, 15, 5, 22, 4, 2, 2, 5, 1, -8
33.0, 3.5480086484949873, 2.6689890363976696, 14, 6, 22, 4, 2, 2, 5, 1, -8
22.0, 3.528297125508616, 2.8166632313750584, 8, 2, 15, 5, 2, 1, 3, 2, -10
23.0, 3.2686456049439787, 2.8166632313750584, 10, 2, 16, 4, 2, 1, 3, 2, -10
24.0, 3.2702948437274757, 2.8166632313750584, 7, 1, 17, 3, 2, 1, 4, 1, -10
25.0, 3.2348631394556535, 2.8166632313750584, 8, 4, 16, 4, 3, 1, 3, 2, 11
26.0, 3.2674954568244226, 2.8166632313750584, 11, 3, 15, 5, 2, 1, 3, 2, -10
27.0, 3.3844978141008437, 2.8166632313750584, 8, 2, 15, 5, 2, 1, 3, 2, -10
6.0, 3.3333333333333335, 1.1380711874576983, 0, 0, 2, 2, 0, 0, 0, 0, -11
7.0, 2.6666666666666665, 1.1380711874576983, 1, 1, 2, 2, 0, 0, 0, 0, -13
8.0, 2.3874258867227933, 1.1380711874576983, 0, 1, 2, 2, 0, 0, 0, 0, -2
9.0, 2.2167605132909616, 1.1380711874576983, 0, 1, 2, 2, 0, 0, 0, 0, -2
10.0, 2.6881650340819934, 1.1380711874576983, 0, 0, 3, 1, 0, 0, 0, 0, 2
11.0, 2.3874258867227933, 1.1380711874576983, 0, 1, 2, 2, 0, 0, 0, 0, -6
12.0, 2.6666666666666665, 1.1380711874576983, 1, 0, 2, 2, 0, 0, 0, 0, -13
8.0, 3.580697386787882, 3.7563578753695754, 1, 0, 0, 1, 0, 0, 0, 0, -1
9.0, 2.9393897835972567, 3.7563578753695754, 4, 0, 0, 1, 0, 0, 0, 0, -2
10.0, 3.0558479151820954, 3.7563578753695754, 1, 0, 0, 1, 0, 0, 0, 0, 2
11.0, 3.2495608585434916, 3.7563578753695754, 1, 0, 0, 1, 0, 0, 0, 0, 2
12.0, 3.4393897835972567, 3.7563578753695754, 2, 0, 1, 0, 0, 0, 0, 0, -1
13.0, 3.7638673057200123, 3.7563578753695754, 2, 1, 0, 1, 0, 0, 0, 0, -3
14.0, 4.030297007315167, 3.7563578753695754, 1, 1, 0, 1, 0, 0, 0, 0, -2
21.0, 2.6365716757528146, 2.8622886426220715, 14, 5, 9, 4, 2, 2, 1, 1, -11
22.0, 2.8991139892403877, 2.8622886426220715, 12, 5, 10, 3, 1, 1, 1, 1, -11
23.0, 2.4091078925943044, 2.8622886426220715, 15, 4, 10, 3, 3, 1, 1, 1, 12
24.0, 2.7271461333330294, 2.8622886426220715, 12, 5, 9, 4, 1, 1, 1, 1, -11
25.0, 2.65309504601846, 2.8622886426220715, 13, 6, 9, 4, 1, 1, 1, 1, -11
26.0, 2.6833822999600216, 2.8622886426220715, 14, 4, 9, 4, 2, 1, 1, 1, -11
27.0, 2.8314446182385185, 2.8622886426220715, 13, 5, 9, 4, 1, 1, 1, 1, -11
23.0, 3.1731658269915877, 2.519810331121844, 15, 1, 19, 3, 1, 0, 5, 1, -3
24.0, 3.0892981239230966, 2.521698798486985, 13, 2, 15, 4, 3, 0, 3, 2, -11
25.0, 3.042029625973294, 2.2948891740112143, 15, 4, 13, 4, 3, 0, 3, 2, -11
26.0, 3.0708357314629344, 2.2948891740112143, 14, 2, 13, 4, 3, 1, 3, 2, -11
27.0, 3.168707520646166, 2.2948891740112143, 14, 3, 13, 4, 3, 0, 3, 2, -11
28.0, 3.3348903789474975, 2.2948891740112143, 13, 2, 13, 4, 4, 0, 3, 2, -11
21.0, 2.607741984975736, 3.096727573282013, 10, 10, 5, 5, 2, 3, 2, 2, -11
22.0, 2.7203892786861172, 3.096727573282013, 9, 10, 6, 4, 2, 3, 3, 1, -11
23.0, 2.388507881636683, 3.096727573282013, 13, 10, 6, 4, 2, 3, 2, 2, -11
24.0, 2.6111161984064957, 3.096727573282013, 11, 10, 5, 5, 4, 3, 2, 2, -11
25.0, 2.5127260214341773, 3.096727573282013, 10, 9, 5, 5, 3, 2, 2, 2, 11
26.0, 2.608234210197197, 3.096727573282013, 9, 10, 5, 5, 2, 3, 2, 2, -11
14.0, 3.128360733525492, 2.67869998769359, 4, 2, 4, 3, 1, 2, 0, 0, 14
